DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL011,2018,3400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL012,2018,4400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL013,2018,2800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL014,2018,3200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL015,2018,3200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL021,2018,3100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL022,2018,6100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL031,2018,3600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL032,2018,4700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL033,2018,4500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL034,2018,3300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AL035,2018,3800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT111,2018,26600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT112,2018,33300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT113,2018,27700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT121,2018,34400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT122,2018,32100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT123,2018,43900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT124,2018,30900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT125,2018,23700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT126,2018,28800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT127,2018,51900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT130,2018,51300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT211,2018,42900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT212,2018,28500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT213,2018,33400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT221,2018,50200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT222,2018,38600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT223,2018,38800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT224,2018,31700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT225,2018,29600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT226,2018,32000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT311,2018,38700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT312,2018,55000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT313,2018,28900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT314,2018,44600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT315,2018,40600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT321,2018,38200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT322,2018,45200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT323,2018,55500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT331,2018,49000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT332,2018,45700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT333,2018,34700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT334,2018,49500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT335,2018,47600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT341,2018,49500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,AT342,2018,49000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE100,2018,69600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE211,2018,49100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE212,2018,44800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE213,2018,45200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE223,2018,23700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE224,2018,40300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE225,2018,28000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE231,2018,26200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE232,2018,28200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE233,2018,29200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE234,2018,48300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE235,2018,31300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE236,2018,35900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE241,2018,48800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE242,2018,37600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE251,2018,40400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE252,2018,27300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE253,2018,35500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE254,2018,43500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE255,2018,31300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE256,2018,41200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE257,2018,42000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE258,2018,37400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE310,2018,50100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE323,2018,25900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE328,2018,30700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE329,2018,18700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE32A,2018,22800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE32B,2018,27300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE32C,2018,24500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE32D,2018,18300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE331,2018,23400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE332,2018,31700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE334,2018,18300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE335,2018,26500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE336,2018,28100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE341,2018,24100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE342,2018,22500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE343,2018,29500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE344,2018,28200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE345,2018,18100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE351,2018,22100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE352,2018,30900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BE353,2018,18600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG311,2018,4100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG312,2018,4600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG313,2018,7700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG314,2018,4500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG315,2018,5000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG321,2018,5300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG322,2018,6900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG323,2018,6000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG324,2018,5000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG325,2018,3600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG331,2018,7900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG332,2018,4700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG333,2018,4800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG334,2018,5100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG341,2018,6400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG342,2018,3900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG343,2018,5000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG344,2018,8900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG411,2018,17100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG412,2018,8000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG413,2018,5000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG414,2018,4700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG415,2018,4800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG421,2018,6700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG422,2018,4400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG423,2018,4700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG424,2018,5400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,BG425,2018,4300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH011,2018,63800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH012,2018,49000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH013,2018,93800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH021,2018,67700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH022,2018,52400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH023,2018,58700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH024,2018,79200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH025,2018,59300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH031,2018,168600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH032,2018,62900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH033,2018,56100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH040,2018,89500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH051,2018,59900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH052,2018,75900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH053,2018,50500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH054,2018,55700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH055,2018,65300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH056,2018,63400,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH057,2018,53700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH061,2018,59000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH062,2018,47100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH063,2018,53200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH064,2018,58000,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH065,2018,61500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH066,2018,133800,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CH070,2018,74700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CY000,2018,24900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ010,2018,44300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ020,2018,17600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ031,2018,15900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ032,2018,17900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ041,2018,12700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ042,2018,13900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ051,2018,15100,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ052,2018,17500,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ053,2018,15900,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ063,2018,15700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ064,2018,18700,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ071,2018,15300,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ072,2018,16600,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,CZ080,2018,16200,
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE111,2018,91800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE112,2018,66800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE113,2018,43200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE114,2018,33700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE115,2018,47000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE116,2018,35700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE117,2018,56400,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE118,2018,57600,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE119,2018,50400,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE11A,2018,45700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE11B,2018,39600,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE11C,2018,37000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE11D,2018,45000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE121,2018,55400,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE122,2018,66900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE123,2018,38100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE124,2018,44300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE125,2018,56900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE126,2018,68500,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE127,2018,30900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE128,2018,34900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE129,2018,40800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE12A,2018,29100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE12B,2018,30800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE12C,2018,39900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE131,2018,52200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE132,2018,29800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE133,2018,32700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE134,2018,41300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE135,2018,44200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE136,2018,39600,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE137,2018,49500,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE138,2018,35100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE139,2018,34000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE13A,2018,31200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE141,2018,40700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE142,2018,34000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE143,2018,35500,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE144,2018,77500,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE145,2018,32100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE146,2018,52900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE147,2018,51300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE148,2018,45200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE149,2018,38300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE211,2018,127400,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE212,2018,81000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE213,2018,52300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE214,2018,49500,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE215,2018,33200,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE216,2018,30000,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE217,2018,29300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE218,2018,33100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE219,2018,35700,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21A,2018,30900,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21B,2018,50100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21C,2018,27100,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21D,2018,30300,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21E,2018,34800,e
ESTAT:NAMA_10R_3GDP(1.0),20/02/24 11:00:00,A,EUR_HAB,DE21F,2018,36700,e
